Address,Name
7101228180,final_module_hit_success
71012281a0,check_attack_reverse
7101228300,set_hit_status_arm
7101228510,set_hit_status_default_arm
7101228720,clear_control_command_punch
7101228b80,clear_control_command_move
710122b940,get_spiral_power_up_attack
7101267900,change_magic
7101269030,get_special_s_target_pos
710126ac30,set_turn_special_s
710126b190,item_hold_motion_kind
710126b1a0,call_final_module
710126bca0,final_module_hit_success
71012891f0,call_final_module
7101289c60,final_module_hit_success
7101289c80,set_final_start_pos
71012dc5a0,call_final_module
71012ddfd0,get_catch_pull_frame
7101326d70,instance
710133da70,~SnapshotFilterParam
710133db00,~~SnapshotFilterParam
710133db80,get_param_member
710133dbc0,copy
710133de40,read
710135c9e0,update_ingame_per_frame?
710135cc90,coordinate_axes_replay_camera
71014015a0,get_xstarfox_smashappeal_nus3bank
71014015d0,get_xstarfox_smashappeal_nus3audio
7101411ff0,__tree_remove<std::__1::__tree_node_base<void*>*>
710141a990,set_chara_ui_info_in_battle
7101429634,caseD_5
710143d210,set
710143ddc0,operator+
710147f310,vsprintf
7101499450,parse_narration_prc
710149de70,get_kime_frame
710149eba0,add_format
71014c6c00,~GroundCollisionEventListener
71014f0eb0,FightCleanup
71015333c0,set_format
710156b8f0,load_vc_narration_audiofiles
71015bcbd0,lot_create_item
71015bf5b0,set_life
71015bf640,set_life_as_default
71015bf6f0,set_life_with_pocket_count
71015bf7f0,game_param_float
71015bf810,game_param_int
71015bf830,set_life_type
71015bf850,regist_life_status_ignore_lost
71015bf880,action
71015bf8b0,request_remove
71015bf930,is_same_create_frame
71015bf960,search_target_returns_work
71015bfa80,set_hit_as_sphere
71015bfbc0,set_hit_as_capsule
71015bfd10,set_hit_from_param
71015c0470,set_search
71015c0520,set_area
71015c05a0,enable_roll_up_area
71015c0680,create_item
71015c06b0,create_item_simple
71015c0720,create_item_with_angle
71015c0850,create_item_with_angle_from_param
71015c0b40,create_item_by_lot
71015c0e70,warp_to_target
71015c0f60,begin_scale_animation_simple
71015c0f90,begin_scale_animation
71015c0fd0,begin_scale_animation_with_param
71015c1000,set_countdown
71015c1030,set_countdown2
71015c1060,set_countdown3
71015c1090,set_bomb_countdown
71015c1100,is_dead_area
71015c1290,enable_area
71015c1360,disable_area
71015c13f0,add_damage
71015c1480,set_slow_whole
71015c14b0,clear_slow_whole
71015c1540,request_cut_in_from_param
71015c17e0,request_cut_in_from_param_with_effect_id
71015c1800,request_cut_in_from_param_with_target_no_bgm_volume_change
71015c1820,request_cut_in_from_assist_common_param
71015c1b70,set_scale_speed_mul
71015c1bc0,variation
71015c1be0,add_log_int
71015c1d30,owner_id
71015c1d50,request_lost_effect_and_se
71015c1d80,set_appear_child_speed
71015c1db0,set_effect_sync_visibility_default
71015c1dd0,set_hp
71015c1e10,get_hp
71015c1e50,enable_lost_flashing
71015c1e70,link_as_team_owner
71015c1ea0,link_as_create_owner
71015c1f30,set_visibility_whole
71015c1f60,warp
71015c2000,warp_with_safe_pos
71015c20e0,calc_offset_with_gravity
71015c2120,gravity_rot_z_deg
71015c22d0,gravity_rot_z_rad
71015c2460,have
71015c2490,have_no_set_team
71015c24d0,have_count
71015c2510,throw_attack
71015c2540,set_throw_power_speed_mul
71015c2560,hop
71015c2590,id
71015c25b0,is_ground_init_rhombus
71015c2630,get_safe_pos_from_had_player
71015c26c0,send_touch_message
71015c27e0,set_force_flashing
71015c2860,is_force_flashing
71015c2880,hit_absolute
71015c2890,get_hit_absolute_target_middle
71015c2960,get_dead_area_effect_position
71015c2b80,request_dead_area_effect
71015c2e50,get_assist_respawn_position
71015c2e60,apply_powerup_throw
71015c2fd0,apply_powerup_etc
71015c3100,apply_powerup_attr
71015c31f0,get_link_owner_scale
71015c32a0,appear_effect
71015c3340,set_auto_update_rhombus_4_nodes
71015c34a0,set_auto_update_rhombus_7_nodes
71015c3650,set_auto_update_rhombus_9_nodes
71015c3820,control_energy_from_param
71015c39c0,control_energy_brake_from_param
71015c3ae0,control_energy_from_pokemon_leave_param
71015c3bf0,clear_control_energy
71015c3c50,unable_control_energy
71015c3c90,gravity_energy_brake_from_param
71015c3d30,reset_gravity_energy_brake
71015c3e10,effect_req_on_joint_from_param
71015c3ff0,effect_req_follow_from_param
71015c41d0,vector3_from_param
71015c4280,camera_sleep
71015c42d0,change_partial_motion
71015c4320,change_partial_motion_as_skeletal
71015c4370,set_partial_motion_rate
71015c43a0,set_partial_motion_frame
71015c43d0,remove_partial_motion
71015c4400,request_quake
71015c4460,stop_quake
71015c4490,is_clip_in_camera
71015c4620,set_camera_range_from_param
71015c4750,set_enabled_camera_user_operation
71015c47a0,set_disabled_camera_user_operation
71015c47e0,set_visibility_whole_force
71015c4890,remove_model_constraint
71015c48c0,init_status_data
71015c4920,init_status_data_full
71015c4a00,self_param_float
71015c4a20,self_param_int
71015c4a40,self_param_hash
71015c4a60,self_struct_param_float
71015c4a80,self_struct_param_int
71015c4aa0,self_struct_param_hash
71015c4ac0,self_struct_array_param_float
71015c4ae0,self_struct_array_param_int
71015c4b00,self_struct_array_param_hash
71015c4b20,self_param_array_size
71015c4b30,common_param_float
71015c4b70,common_param_int
71015c4bb0,common_param_hash
71015c4bf0,assist_param_float
71015c4c10,assist_param_int
71015c4c30,property_param_int
71015c4c70,specialized_param_float
71015c4ca0,adjust_vector_361_bomb
71015c4f60,stop_pre_explosion
71015c5240,stop_pre_explosion_object_id
71015c5350,get_pre_explosion_hit_object_id
71015c5370,get_pre_explosion_attack_object_id
71015c5390,get_pre_explosion_search_object_id
71015c53b0,init_explosion_no_damage
71015c5440,get_damage_mul
71015c55e0,restore_yoshi_hit_info
71015c5670,setup_ground_collision
71015c56a0,regist_status_alias_hash
71015c5920,set_postponed_damage_check_on_process_hit
71015c5940,send_event_mewtowo_thrown
71015c59d0,search
71015c5a30,search_range
71015c5d70,search_range_from_param
71015c5e60,search_range_fighter_only_from_param
71015c6550,search_range_random_from_param
71015c6640,search_range_ignore_lr
71015c6650,get_search_range_from_param
71015c6730,update
71015c6790,id
71015c67c0,center_pos
71015c6950,center_pos_2d
71015c6970,pos
71015c6a00,pos_2d
71015c6a70,pos_x
71015c6aa0,pos_y
71015c6ad0,pos_z
71015c6b00,distance
71015c6bd0,distance_2d
71015c6c90,distance_x
71015c6cf0,distance_y
71015c6d50,direction
71015c6e30,direction_x
71015c6f10,direction_y
71015c6ff0,is_target_in_range_from_param_with_base_pos
71015c7150,is_target_in_range_from_param
71015c7310,is_bullet_in_range_from_param
71015c74f0,is_active
71015c7600,is_looking_at_target
71015c7680,self_param_float
71015c7720,self_param_int
71015c77d0,common_param_float
71015c7810,common_param_int
71015c7850,main_energy_from_param
71015c7e30,sub1_energy_from_param
71015c7e70,main_energy_from_param_inherit
71015c7eb0,sub1_energy_from_param_inherit
71015c7ef0,sub1_energy_from_param_inherit_all
71015c7f30,main_energy_from_param_no_boss
71015c7f70,sub1_energy_from_param_no_boss
71015c7fb0,main_energy_from_param_inherit_no_boss
71015c7ff0,sub1_energy_from_param_inherit_no_boss
71015c8030,sub1_energy_from_param_inherit_all_no_boss
71015c8070,set_sub1_energy_angle
71015c80b0,clear_sub1_energy
71015c8100,clear_energy_all
71015c8180,unable_main_energy
71015c81b0,unable_sub1_energy
71015c81e0,unable_energy_all
71015c8240,send_event_on_start_boss_entry
71015c82a0,send_event_on_boss_finish
71015c8300,send_event_on_boss_defeat
71015c83d0,send_event_on_boss_keyoff_bgm
71015c8410,send_event_on_boss_dead
71015c89e0,is_boss_stop
71015c8a10,is_boss_no_dead
71015c8a40,is_stoppable_se
71015c8b40,set_stage_sh
71015c8b70,create_boss
71015c8cc0,create_weapon
71015c8cd0,create_weapon_with_variation
71015c8f80,select_action
71015c9230,get_status_kind_from_alias_hash
71015c9330,set_action_probability_mul
71015c9360,set_action_probability_mul_2nd
71015c9390,get_action_probability_mul
71015c93c0,get_action_probability_mul_2nd
71015c93f0,set_action_probability_mul_from_table
71015c9610,set_action_probability_mul_2nd_from_table
71015c9820,count_same_probability_mul_from_table
71015c9b90,calc_boss_hp_mul_sum
71015c9c40,is_multi_play_mode
71015c9dc0,get_damage_mul
71015c9dd0,is_target_alive
71015c9f70,get_fighter_entry_id
71015ca020,search_target
71015ca4f0,count_target_in_range_from_param
71015ca6e0,get_num_of_ownered_active_item
71015ca700,get_num_of_active_item
71015ca720,find_active_item_from_id
71015ca780,remove_item_from_id
71015ca7e0,add_ground_collision_2_points
71015ca9c0,add_ground_collision_2_points_attr_type
71015caba0,enable_ground_collision
71015cac40,disable_ground_collision
71015cadd0,remove_ground_collision
71015cae00,visibility
71015cae20,add_cursor_fighter_id
71015caf40,del_cursor
71015cb030,clear_owner_color
71015cb0e0,kind
71015cb120,change_status_lost
71015cb190,apply_fighter_scale
71015cb1d0,apply_fighter_powerup_shoot
71015cb3c0,action
71015cb3f0,shoot
71015cb4a0,remove
71015cb4d0,throw_attack
71015cb500,id
71015cb530,gravity_rot_z_rad
71015cb6d0,set_assist_team_no
71015cb750,get_camera_range
71015cb7a0,get_camera_limit_range
71015cb7d0,get_dead_area
71015cb800,check_dead_area
71015cb950,target_pos
71015cb980,set_auto_zoom
71015cb9e0,is_floor
71015cb9f0,is_passable
71015cba00,is_wall
71015cba20,is_pickel_block
71015cba30,get_normal
71015cba50,get_near_next_line
71015cbb40,get_near_pos
71015cbb90,projection
71015cbbf0,get_material_type
71015cbc00,get_ground_move_vec
71015cbd10,is_valid
71015cbd70,is_flat
71015cbe60,is_flat_from_line
71015cc5b0,check_floor
71015cc770,check_floor_lr
71015cc910,check_floor_no_passable
71015ccad0,get_distance_to_floor
71015ccbd0,is_overlapped
71015ccd80,get_left_point
71015ccda0,get_right_point
71015ccdc0,get_up_point
71015ccdf0,get_down_point
71015cce20,ray_check_for_ground_trace
71015cd2c0,is_final_status_or_standby
71015cd2e0,is_final_status_or_stage_transition
71015cd320,is_absolutely_final_status
71015cd330,set_final
71015cd530,set_opponent_team_slow
71015cd9f0,set_opponent_team_stop
71015cdc20,get_joint_from_hit_no
71015cdcd0,waist_joint_id
71015cddd0,get_category
71015cdde0,get_kind
71015cdea0,find_fighter_entry_id
71015ce040,get_id_from_entry_id
71015ce100,set_assistbeat
71015ce2c0,get_fighter_entry_count
71015ce2e0,is_have_on_mouth
71015ce3b0,is_fighter_enabled
71015ce410,is_ready_go
71015ce430,get_stage_id
71015ce450,is_flat_stage
71015ce480,get_stage_position_delta
71015ce4a0,is_the_stage_needs_render_offset
71015ce4b0,calc_offset_with_gravity
71015ce4c0,is_normal_gravity
71015ce4f0,get_gravity_position
71015ce580,back_line_z
71015ce5b0,is_exist_item_generate_position
71015ce620,item_generate_position
71015ce650,item_generate_position_nearest
71015ce660,item_generate_position_in_rect
71015ceec0,get_smashball_rect
71015cef00,lr_to_stage_center
71015cef80,is_looking_at_stage_center
71015cf020,get_float
71015cf080,range_int
71015cf0e0,range_float
71015cf140,is_percent
71015cf1b0,get_module_accessor
71015cf1c0,get_item_kind
71015cf250,send_message
71015cf2c0,is_targetable_item
71015cf390,rotate
71015cf430,rotate_x
71015cf680,rotate_y
71015cf8d0,rotate_z
71015cf8e0,calc_angle_2d
71015cf980,calc_angle
71015cfa60,reflection_2d
71015cfa90,powf
71015cfaa0,bezier_curve
71015cfaf0,wrap
71015cfb50,is_team_battle
71015cfbc0,is_team_battle_and_team_attack
71015cfca0,is_boss_battle
71015cfd10,is_spirits_battle
71015cfd80,log_fatal
71015cfd90,log_info
71015cfda0,set_draw_color
71015cfdb0,draw_line
71015cfdc0,add_debug_command
71015cfdd0,mul_speed
71015cfe20,enable
71015cfe60,unable
71015cfe90,get_speed
71015cfee0,get_speed_x
71015cff20,get_speed_y
71015cff60,mul_speed
71015cffb0,enable
71015cfff0,unable
71015d0020,get_speed
71015d0070,get_speed_y
71015d00b0,mul_speed
71015d0100,enable
71015d0140,unable
71015d0170,is_enable
71015d01a0,get_speed_y
71015d01e0,unable
71015d0210,get_speed
71015d0260,get_speed_x
71015d02a0,get_speed_y
71015d02e0,mul_speed
71015d0330,mul_accel
71015d0380,enable
71015d03c0,unable
71015d03f0,suspend
71015d0430,resume
71015d0460,mul_speed
71015d04b0,enable
71015d04f0,unable
71015d0520,suspend
71015d0560,resume
71015d0590,get_speed
71015d05e0,get_speed_x
71015d0620,get_speed_y
71015d0660,enable
71015d06a0,get_speed
71015d06f0,get_speed_x
71015d0730,mul_speed
71015d0780,enable
71015d07c0,unable
71015d07f0,is_enable
71015d0820,get_speed_x
71015d0860,enable
71015d08a0,unable
71015d08d0,get_speed
71015d0920,get_speed_x
71015d0960,enable
71015d09a0,unable
71015d09d0,get_speed_x
71015d0a10,get_speed
71015d0a60,get_speed
71015d0ab0,get_speed_x
71015d0af0,get_speed_y
71015d0b30,enable
71015d0b70,unable
71015d0ba0,get_speed
71015d0bf0,get_speed_x
71015d0c30,get_speed_y
71015d0c70,enable
71015d0cb0,unable
71015d0ce0,is_enable
71015d0d10,clear_speed
71015d0d50,clear_speed
71015d0d90,clear_speed
71015d0dd0,clear_speed
71015d0e10,clear_speed
71015d0e50,clear_speed
71015d0e90,get_rotation_z
71015d0ec0,get_rotation
71015d0ef0,clear_rot_speed
71015d0f30,get_rotation
71015d0f60,clear_rot_speed
71015d0fa0,set_speed
71015d0ff0,get_accel
71015d1020,get_brake
71015d1050,get_limit_speed
71015d1080,set_accel
71015d10c0,set_stable_speed
71015d1100,set_brake
71015d1140,set_limit_speed
71015d1180,set_speed
71015d11d0,add_speed
71015d1220,set_accel
71015d1260,set_stable_speed
71015d12a0,set_brake_y
71015d12f0,set_brake2
71015d1360,set_limit_speed
71015d13a0,set_speed
71015d13f0,set_speed
71015d1440,set_speed
71015d1490,set_speed
71015d14e0,get_accel
71015d1510,get_limit_speed
71015d1540,set_accel
71015d1590,set_brake
71015d15e0,set_limit_speed
71015d1630,set_brake
71015d1680,set_stable_speed
71015d16d0,set_brake
71015d1720,set_speed_3f
71015d1770,set_speed_2f
71015d17c0,set_speed_2f
71015d1810,set_rotation
71015d1860,set_rotation
71015d18b0,get_speed_1f
71015d18e0,get_accel
71015d1910,get_limit_speed
71015d1940,set_speed_1f
71015d1990,set_accel
71015d19d0,set_stable_speed
71015d1a10,set_brake
71015d1a50,set_limit_speed
71015d1a90,is_ground_type_energy
71015d1ad0,set_speed_3f
71015d1b20,set_init_pos
71015d1b80,set_speed_angle
71015d1bc0,sleep_speed
71015d1c00,is_sleep_speed
71015d1c30,set_motion_trans_rate
71015d1c80,force_update_trans_speed
71015d1d40,set_speed_length
71015d1d80,set_speed_angle
71015d1dc0,set_speed_accel
71015d1e00,set_speed_length_min
71015d1e40,set_speed_length_max
71015d1e80,get_speed_length
71015d1eb0,get_speed_angle
71015d1ee0,sleep_speed
71015d1f20,is_sleep_speed
71015d1f50,force_update_trans_speed
71015d2010,set_speed_lr
71015d2050,ItemManager
71015d5570,INIT_ITEMS?
71015daea0,create_item
71015f71d0,ItemParamAccessor
71015f7ed0,~Root
7101602820,get_self_param_float
7101602980,get_self_param_int
7101621c90,parse_sqb?
7101622470,~ItemCommonParam
7101622490,~~ItemCommonParam
71016224c0,read
710162ec80,~ItemCommonBossParam
710162ecf0,~~ItemCommonBossParam
710162ed60,read
7101634ef0,~ItemGenerateParam
7101634f70,~~ItemGenerateParam
7101634ff0,read
710163ba90,~ItemSwitchParam
710163baa0,~~ItemSwitchParam
710163bae0,read
7101641c90,set_all_shield
71016422a0,set_bullet_shield
71016428b0,get_stage_andross_position
71016428d0,hit_check
7101642d80,is_valid_pos_z
7101643190,is_enable_capture_baitocrane
71016431c0,set_grab
7101643580,add_camera_range
71016435c0,set_search
7101643790,create_item_have
7101643830,put_item
7101643980,send_event_bomberman_hit
7101643a10,set_reflector
71016443f0,is_camera_mode_melee
7101644410,IT_MOVE_CAMERA
7101644610,get_stage_devil_position
7101644650,set_camera_devil_mode
7101644850,set_camera_devil_fix_mode
7101644a50,set_camera_devil_offset
7101644ba0,get_camera_devil_offset
7101644cc0,set_camera_devil_interpolate_rate
7101644de0,link_catch
7101644fb0,get_rhombus_front_pos
7101645010,set_attack
7101645020,get_center_pos
7101645770,start_zoom_out
71016457b0,revert_camera
71016457c0,get_camera_range_center_pos
7101645810,get_camera_range
7101645840,set_camera_range
7101645970,set_shield
7101645e00,set_shield
71016464b0,is_hit_fighter
71016465c0,link_toss
71016466b0,link_cook_end
7101646810,is_enable_toss_object
7101646a10,create_item_have
7101646b30,item_throw
7101646bc0,get_rebound_speed
7101646cc0,screen_to_world
7101646cf0,screen_width
7101646d10,screen_height
7101646d30,center_pos
7101646e70,add_poison
7101646f70,set_bgm_volume
7101646fa0,start_sound_effector
7101646ff0,end_sound_effector
7101647030,is_large_stage
7101647080,is_dark_stage
7101647250,is_enable_landing
71016475a0,create_item
7101647660,get_area_down
71016476c0,set_grab
7101647790,throw_attack
7101647930,get_initialize_position
7101647b80,make_list_fighter
7101647c10,get_fighter
7101648560,set_attack_offset_and_size_to_work
7101648620,get_stage_nightmare_position
7101648640,get_stage_nightmare_scale
7101648660,set_visibility_of_fighter_and_item
71016493f0,set_nintendogs_effect
7101649870,is_training_camera_zoom
7101649980,change_camera_type_melee
710164a2e0,yorokobemo
710164a780,healdamo
710164abe0,stealdamo
710164aea0,is_enable_capture
710164af00,set_clatter
710164b2a0,get_position
710164b350,get_rotation
710164b400,check_item_provide
710164b720,create_item_have
710164b820,item_throw
710164b910,can_exist
710164b930,get_warp_pos
710164bb40,invalid_bgm_handle
710164bb50,get_bgm_kind
710164bbb0,start_bgm
710164bc00,end_bgm
710164bc50,get_shrink_finish_frame
710164bf20,set_change_fighter_restart_position
710164bf50,cancel_change_fighter_restart_position
710164bf90,get_camera_range
710164bfc0,get_dead_range
710164bff0,get_shrinked_camera_range
710164c020,get_shrinked_dead_range
710164c050,set_camera_range
710164c180,set_dead_range
710164c210,start_zoom_out
710164c240,revert_camera
710164c250,get_slow_rate
710164c3a0,find_ptrainer
710164c620,set_reflector
710164cf30,create_item
710164d020,can_flip
710164d220,set_spycloak_sub
710164d510,set_flip_sub
710164d770,fill_screen
710164d7d0,set_joint_rotate_target
710164def0,set_all_shield
710164e500,set_bullet_shield
710164ed30,set_all_shield
710164f340,set_bullet_shield
710164f950,set_camera_devil_mode
710164fa70,set_camera_devil_interpolate_rate
710164fb90,set_reflector
7101650040,set_info_tv15_init
7101650120,set_info_tv15_visible
7101650200,add_past_log
71016502e0,show_score
71016503e0,info_tv15_set_visible
71016504c0,info_tv15_gameset
7101650540,set_fighter_vince_status
7101650db0,get_fighter_battle_object_id
7101650f10,get_neck_position
71016510a0,is_same_floor
7101651150,get_pile_edge_pos
7101651270,get_pile_ground_movement_speed
71016512b0,add_movement
71016512f0,get_ground_height_from_x
7101651440,search_target
7101651810,get_damage_attacker_id
7101651850,turn_start
71016518c0,get_camera_range
71016518f0,get_dead_range
7101651920,get_shrinked_camera_range
7101651950,get_shrinked_dead_range
7101651980,set_camera_range
7101651ab0,set_dead_range
7101651b40,start_zoom_out
7101651b70,revert_camera
7101651c70,send_event_parents_invincible_frame
7101651d20,send_catch_start_event
7101651ec0,send_catch_end_event
7101652050,send_catch_cut_event
71016520c0,add_flower_damage
7101652190,can_exist
71016521b0,get_look_at_rotation
7101652710,set_fighter_slow
71016527d0,cancel_fighter_slow
7101652880,notify_melee_start_to_hud_manager
7101652990,set_grab
7101652b70,send_link_event_clatter
7101652c00,send_link_event_throw
7101652ca0,send_link_event_disable_clatter
7101652d10,can_exist
7101652d30,entry_summon_fighter
7101652d50,load_summon_fighter_light
7101652f40,load_summon_fighter_dark
7101652f50,set_figher_information_parameter
7101653100,is_loaded_fighter
7101653150,start_fighter
71016532f0,is_activate_fighter
7101653340,deactivate_fighter
7101653390,get_fighter_battle_object_id
7101653440,set_stage_status_default
7101653470,set_stage_status_kiila_and_darz
71016534a0,set_stage_status_kiila
71016534d0,set_stage_status_darz
7101653500,get_light_fighter_kind_num
7101653530,get_light_fighter_kind
71016535c0,get_dark_fighter_kind_num
71016535f0,get_dark_fighter_kind
7101653680,set_stage_floating_plates_visibility
71016536c0,stop_stage_sound
71016536d0,stop_ingame_se
71016536f0,set_visible_hud
71016539d0,copy_attack_data
7101653a20,get_center_pos
7101653ae0,set_attack_data
7101653b30,is_large_fighter
7101653c00,fighter_stop
7101653ed0,fighter_visible
7101654100,send_catch_start_event
7101654190,send_catch_end_event
7101654390,set_capillary_attack_data
71016543e0,get_camera_range
7101654410,set_camera_range
7101654540,start_zoom_out
7101654950,revert_camera
71016549e0,adjust_model_constraint_posture
7101654a00,send_link_event_clatter
7101654a80,send_link_event_throw
7101654b20,set_effect_ink_color
7101654ba0,get_satellite_pos
7101654f00,adjust_model_constraint_posture
7101654f20,transform_affine_vector
7101654fe0,get_ink_color_idx
7101655200,get_rhombus_down_y
7101655320,init_color_work
71016553d0,is_enable_backshield
7101655400,is_visible_backshield
7101655430,is_force_visible_backshield
7101655450,set_reflector
7101655da0,is_enable_capture_beetle
7101655e00,set_grab
71016561f0,add_suction_energy
7101656450,start_item_capture
7101656620,start_weapon_capture
71016566e0,set_attack_offset_back_line_z
71016573d0,send_event_catch
7101657460,is_catch_area_hit_check
7101658ab0,is_enable_capture_bossgalaga
7101658ac0,set_grab
7101659190,init_bound_frame
71016591b0,special_lw_gravity
71016591d0,special_lw_speed_y_max
71016591f0,length_gravity
7101659210,length_speed_y_max
7101659230,length_angle_x_velocity
7101659250,length_angle_y_velocity
7101659270,length_angle_z_velocity
7101659290,side_gravity
71016592b0,side_speed_y_max
71016592d0,side_angle_x_velocity
71016592f0,side_angle_y_velocity
7101659310,side_angle_z_velocity
7101659330,life
7101659350,flashing_frame_before_life_over
7101659370,rebound_speed_x_add
7101659390,rebound_speed_y_add
71016593b0,bound_se_speed_less
71016593d0,request_bound_effect
7101659710,calc_bound_speed
710165a880,is_behind_fighter
710165aa90,is_front_fighter
710165b4b0,check_roll_up_area
710165bb20,init_log_attack_info
710165bb70,is_preview_mode
710165bc10,DAISY_DAISYDAIKON_DAIKON_LIFE_FRAME
710165bc30,DAISY_DAISYDAIKON_DAIKON_1_PROB
710165bc50,DAISY_DAISYDAIKON_DAIKON_2_PROB
710165bc70,DAISY_DAISYDAIKON_DAIKON_3_PROB
710165bc90,DAISY_DAISYDAIKON_DAIKON_4_PROB
710165bcb0,DAISY_DAISYDAIKON_DAIKON_5_PROB
710165bcd0,DAISY_DAISYDAIKON_DAIKON_6_PROB
710165bcf0,DAISY_DAISYDAIKON_DAIKON_7_PROB
710165bd10,DAISY_DAISYDAIKON_DAIKON_8_PROB
710165bd30,DAISY_DAISYDAIKON_DAIKON_1_POWER
710165bd50,DAISY_DAISYDAIKON_DAIKON_2_POWER
710165bd70,DAISY_DAISYDAIKON_DAIKON_3_POWER
710165bd90,DAISY_DAISYDAIKON_DAIKON_4_POWER
710165bdb0,DAISY_DAISYDAIKON_DAIKON_5_POWER
710165bdd0,DAISY_DAISYDAIKON_DAIKON_6_POWER
710165bdf0,DAISY_DAISYDAIKON_DAIKON_7_POWER
710165be10,DAISY_DAISYDAIKON_DAIKON_8_POWER
710165be30,is_not_melee
710165c1c0,DOLL_LIFE
710165c1e0,DOLL_REACTION_MUL
710165c200,DOLL_LIFE_DEC_MUL
710165c220,DOLL_SMASH_ACCEL_Y
710165c240,DOLL_SMASH_MAX_SPEED_X
710165c260,DOLL_SMASH_MAX_SPEED_Y
710165c280,DOLL_POWER_MAX
710165c2a0,DOLL_POWER_MIN
710165c2c0,DOLL_ROT_SPEED_MAX
710165c2e0,DOLL_ROT_SPEED_MIN
710165c300,DOLL_SPEED_Y
710165c320,DOLL_ROT_SPEED_Z
710165c340,DOLL_ROT_Z_RATIO
710165c360,DOLL_HIT_DATA_OFFSET_1
710165c390,DOLL_HIT_DATA_OFFSET_2
710165c3c0,DOLL_HIT_DATA_SIZE
710165c3e0,DOLL_SHAPE_TYPE
710165c400,DOLL_MIN_DEGREE_Y
710165c420,DOLL_MAX_DEGREE_Y
710165c840,calc_dragoonsight2
710165c8c0,get_stage_dragoon_camera_rectangle
710165c930,calc_dragoonsight
710165ca80,set_dragoonsight_effect
710165cf80,get_rotation_with_calc_camera_direction
710165d090,EXPLOSIONBOMB_BURST_DAMAGE
710165d0b0,EXPLOSIONBOMB_GRAVITY
710165d0d0,EXPLOSIONBOMB_LIMIT_GRAVITY
710165d0f0,EXPLOSIONBOMB_HOP_SPEED_MUL_X
710165d110,EXPLOSIONBOMB_HOP_SPEED_Y
710165d130,EXPLOSIONBOMB_BOUND_NUM
710165d150,EXPLOSIONBOMB_BOUND_SPEED_MUL_X
710165d170,EXPLOSIONBOMB_BOUND_SPEED_MUL_Y
710165d190,EXPLOSIONBOMB_IGNITION_FRAME
710165d1b0,EXPLOSIONBOMB_WIRE_SPEED_X
710165d1d0,EXPLOSIONBOMB_WIRE_SPEED_Y
710165d1f0,EXPLOSIONBOMB_WIRE_GRAVITY
710165d210,EXPLOSIONBOMB_WIRE_BOUND_MUL_Y
710165d230,EXPLOSIONBOMB_BURST_FRAME
710165d250,EXPLOSIONBOMB_LIFE_MISFIRE
710165d270,EXPLOSIONBOMB_WIRE_ROT_SPEED
710165d290,set_notify_article_event_eject
710165d7e0,fighter_heal
710165e5b0,hit_spd_x
710165e5d0,hit_spd_y
710165e5f0,spawn_frame
710165e610,spawn_frame_add
710165e630,spawn_frame_max
710165e650,spawn_frame_get_krool_only
710165e670,delete_frame
710165e690,delete_flash_frame
710165e920,LINKARROW_ITEM_LIFE
710165e940,LINKARROW_ITEM_THROW_DEGREE
710165ea10,LINK_LINKBOMB_LINKBOMB_LIMIT_FRAME
710165ea60,LINK_LINKBOMB_LINKBOMB_FLASH_FRAME
710165eab0,LINK_LINKBOMB_LINKBOMB_BOMB_SPEED
710165eb00,LINK_LINKBOMB_LINKBOMB_MIN_DAMAGE
710165eb30,LINK_LINKBOMB_LINKBOMB_MAX_DAMAGE
710165eb60,LINK_LINKBOMB_LINKBOMB_MIN_DAMAGE_SPEED
710165eb90,LINK_LINKBOMB_LINKBOMB_MAX_DAMAGE_SPEED
710165ebc0,LINK_LINKBOMB_LINKBOMB_LANDING_SPEED
710165ebf0,LINK_LINKBOMB_LINKBOMB_BLAST_WAIT_FRAME
710165ec20,LINK_LINKBOMB_LINKBOMB_BOUND_DEGREE
710165ec50,LINK_LINKBOMB_LINKBOMB_MIN_BOUND_SPEED_X
710165ec80,LINK_LINKBOMB_LINKBOMB_MAX_BOUND_SPEED_X
710165ecb0,LINK_LINKBOMB_LINKBOMB_MIN_BOUND_SPEED_Y
710165ece0,LINK_LINKBOMB_LINKBOMB_MAX_BOUND_SPEED_Y
710165ed10,LINK_LINKBOMB_LINKBOMB_BOUND_SPEED_X_MUL
710165ed40,LINK_LINKBOMB_LINKBOMB_IS_EXPLODE_WHEN_HIT_FIGHTER
710165ef10,LOG_LIFE
710165ef30,LOG_REACTION_MUL
710165ef50,LOG_LIFE_DEC_MUL
710165ef70,LOG_SMASH_ACCEL_Y
710165ef90,LOG_SMASH_MAX_SPEED_X
710165efb0,LOG_SMASH_MAX_SPEED_Y
710165efd0,LOG_POWER_MAX
710165eff0,LOG_POWER_MIN
710165f010,LOG_ROT_SPEED_MAX
710165f030,LOG_ROT_SPEED_MIN
710165f050,LOG_SPEED_Y
710165f070,LOG_ROT_SPEED_Z
710165f090,LOG_ROT_Z_RATIO
710165f0b0,LOG_HIT_DATA_OFFSET_1
710165f0e0,LOG_HIT_DATA_OFFSET_2
710165f110,LOG_HIT_DATA_SIZE
710165f130,LOG_SHAPE_TYPE
710165f1f0,choose_target
710165faa0,get_magic_ball_param
7101660710,is_enable_target
7101660850,update_rotate_landing
7101660ac0,add_camera_range
